time,raw_a,raw_b,raw_c,scaled_a,scaled_b,scaled_c,org_al,org_bl,org_cl,org_ad,org_bd,org_cd,min_a,min_b,min_c,max_a,max_b,max_c,prev_phase,cand_phase,est_phase,alt_phase,pn0,pn1,pn2,consumption_lifetime,consumption_since_restart,consumption_current,consumption_previous,flow_rate_current,flow_rate_previous
12:30:47.797,0.063033,0.029433,0.066267,1.107221,-0.51512,1.153979,0.074733,0.0345,0.0734,0.0117,0.005067,0.007133,0.025909,0.023636,0.030225,0.061144,0.047549,0.06369,1,0,5,-1,1.575583,-3.291439,1.715857,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:47.910,0.066467,0.031467,0.069833,1.267848,-0.34506,1.324469,0.078067,0.036333,0.076833,0.0116,0.004867,0.007,0.025909,0.023636,0.030225,0.061677,0.047549,0.064305,1,0,5,-1,1.556287,-3.282437,1.72615,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:48.023,0.068033,0.032433,0.0717,1.31432,-0.264212,1.382319,0.080633,0.0376,0.0796,0.0126,0.005167,0.0079,0.025909,0.023636,0.030225,0.062312,0.047549,0.065044,1,0,5,-1,1.510532,-3.225063,1.714531,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:48.149,0.074367,0.0356,0.077133,1.576945,0.000636,1.604001,0.0862,0.040567,0.0848,0.011833,0.004967,0.007667,0.025909,0.023636,0.030225,0.063518,0.047549,0.066253,1,0,5,-1,1.549253,-3.179674,1.630421,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:48.247,0.0716,0.034033,0.0745,1.378694,-0.130393,1.402814,0.0847,0.039567,0.0834,0.0131,0.005533,0.0089,0.025909,0.023636,0.030225,0.064326,0.047549,0.067078,1,0,5,-1,1.484967,-3.042294,1.557326,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:48.376,0.074867,0.035067,0.077467,1.480695,-0.04397,1.493523,0.0857,0.039833,0.0843,0.010833,0.004767,0.006833,0.025909,0.023636,0.030225,0.06538,0.047549,0.068117,1,0,5,-1,1.511836,-3.062157,1.550321,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:48.501,0.0716,0.0331,0.074133,1.279253,-0.208455,1.281355,0.082233,0.0377,0.080867,0.010633,0.0046,0.006733,0.025909,0.023636,0.030225,0.066002,0.047549,0.068718,1,0,5,-1,1.485605,-2.977517,1.491911,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:49.322,0.0633,0.029333,0.065467,0.831354,-0.523483,0.776507,0.075267,0.034433,0.073367,0.011967,0.0051,0.0079,0.025909,0.023636,0.030225,0.066743,0.047549,0.0699,1,0,5,-1,1.409684,-2.654827,1.245143,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:49.428,0.0657,0.030967,0.068233,0.953895,-0.386878,0.924058,0.078733,0.036367,0.077033,0.013033,0.0054,0.0088,0.025909,0.023636,0.030225,0.066639,0.047549,0.069733,1,0,5,-1,1.37061,-2.65171,1.281099,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:49.524,0.0633,0.029867,0.066267,0.85122,-0.478877,0.840652,0.077333,0.035667,0.075967,0.014033,0.0058,0.0097,0.025909,0.023636,0.030225,0.066305,0.047549,0.069387,1,0,5,-1,1.340665,-2.649627,1.308962,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:49.637,0.061967,0.0291,0.065433,0.785206,-0.542998,0.798093,0.075733,0.034767,0.074667,0.013767,0.005667,0.009233,0.025909,0.023636,0.030225,0.066305,0.047549,0.069387,1,0,5,-1,1.315316,-2.669295,1.353978,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:49.755,0.059133,0.026967,0.062333,0.644926,-0.721421,0.639774,0.069833,0.031467,0.068933,0.0107,0.0045,0.0066,0.025909,0.023636,0.030225,0.066305,0.047549,0.069387,1,0,5,-1,1.371499,-2.727542,1.356043,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:49.850,0.062633,0.0286,0.065933,0.834891,-0.584815,0.839854,0.0743,0.033633,0.0733,0.011667,0.005033,0.007367,0.025909,0.023636,0.030225,0.065938,0.047549,0.069041,1,0,5,-1,1.414744,-2.844376,1.429632,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:49.954,0.062333,0.028667,0.065433,0.836439,-0.57924,0.831112,0.075333,0.034133,0.074233,0.013,0.005467,0.0088,0.025909,0.023636,0.030225,0.065577,0.047549,0.068681,1,0,5,-1,1.421007,-2.826032,1.405024,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:50.059,0.064467,0.0302,0.067933,0.949457,-0.450998,0.964952,0.0806,0.036967,0.079333,0.016133,0.006767,0.0114,0.025909,0.023636,0.030225,0.065466,0.047549,0.068606,1,0,5,-1,1.384961,-2.816406,1.431444,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:50.165,0.0648,0.0305,0.0682,0.969629,-0.425908,0.980942,0.080067,0.036867,0.078867,0.015267,0.006367,0.010667,0.025909,0.023636,0.030225,0.0654,0.047549,0.068565,1,0,5,-1,1.384223,-2.802387,1.418163,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:50.270,0.064467,0.030267,0.067833,0.957371,-0.445423,0.965568,0.0797,0.036633,0.078467,0.015233,0.006367,0.010633,0.025909,0.023636,0.030225,0.065306,0.047549,0.068492,1,0,5,-1,1.394597,-2.813785,1.419188,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:50.376,0.064667,0.030267,0.068,0.970724,-0.445422,0.976821,0.0798,0.036667,0.078567,0.015133,0.0064,0.010567,0.025909,0.023636,0.030225,0.065242,0.047549,0.068443,1,0,5,-1,1.41005,-2.838391,1.428341,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:50.481,0.065033,0.030433,0.068467,0.990427,-0.431483,1.001119,0.080133,0.036767,0.078933,0.0151,0.006333,0.010467,0.025909,0.023636,0.030225,0.065222,0.047549,0.068445,1,0,5,-1,1.411218,-2.854513,1.443295,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:50.585,0.065467,0.030767,0.069,1.011219,-0.403605,1.026087,0.080667,0.037167,0.0796,0.0152,0.0064,0.0106,0.025909,0.023636,0.030225,0.065246,0.047549,0.068501,1,0,5,-1,1.399956,-2.844515,1.444559,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:50.690,0.064933,0.030633,0.068567,0.985681,-0.414756,1.003099,0.080133,0.036933,0.079133,0.0152,0.0063,0.010567,0.025909,0.023636,0.030225,0.065215,0.047549,0.068507,1,0,5,-1,1.383019,-2.818292,1.435273,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:50.813,0.064067,0.029767,0.066967,0.947269,-0.487241,0.927265,0.0759,0.034467,0.074833,0.011833,0.0047,0.007867,0.025909,0.023636,0.030225,0.0651,0.047549,0.068353,1,0,5,-1,1.454514,-2.849016,1.394501,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:50.910,0.0629,0.029,0.0661,0.898387,-0.551362,0.892991,0.075633,0.034167,0.074367,0.012733,0.005167,0.008267,0.025909,0.023636,0.030225,0.06488,0.047549,0.068128,1,0,5,-1,1.455145,-2.894102,1.438957,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:51.013,0.063267,0.0291,0.066333,0.925175,-0.542998,0.914367,0.076067,0.034333,0.074767,0.0128,0.005233,0.008433,0.025909,0.023636,0.030225,0.064719,0.047549,0.067948,1,0,5,-1,1.47898,-2.925539,1.446558,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:51.117,0.063933,0.030033,0.067833,0.963504,-0.464938,0.994504,0.080033,0.036633,0.078767,0.0161,0.0066,0.010933,0.025909,0.023636,0.030225,0.06464,0.047549,0.067937,1,0,5,-1,1.397443,-2.887883,1.490441,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:51.220,0.064933,0.030467,0.068333,1.013619,-0.428695,1.018898,0.080033,0.0366,0.078867,0.0151,0.006133,0.010533,0.025909,0.023636,0.030225,0.064669,0.047549,0.067977,1,0,5,-1,1.437034,-2.889908,1.452873,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:51.315,0.060833,0.0285,0.064233,0.820073,-0.593179,0.81973,0.076,0.034667,0.074833,0.015167,0.006167,0.0106,0.025909,0.023636,0.030225,0.064286,0.047549,0.067602,1,0,5,-1,1.413595,-2.826162,1.412567,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:51.428,0.061533,0.028433,0.0644,0.869967,-0.598755,0.844451,0.075533,0.034333,0.074133,0.014,0.0059,0.009733,0.025909,0.023636,0.030225,0.064011,0.047549,0.067282,1,0,5,-1,1.494237,-2.911927,1.41769,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:51.522,0.058267,0.0271,0.061167,0.698493,-0.71027,0.669943,0.0723,0.032933,0.071,0.014033,0.005833,0.009833,0.025909,0.023636,0.030225,0.064011,0.047549,0.067282,1,0,5,-1,1.437312,-2.788975,1.351663,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:51.630,0.062433,0.0293,0.065733,0.925179,-0.526271,0.924456,0.0763,0.034933,0.075,0.013867,0.005633,0.009267,0.025909,0.023636,0.030225,0.063853,0.047549,0.067127,1,0,5,-1,1.452172,-2.902177,1.450005,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:51.725,0.057733,0.027133,0.061133,0.677441,-0.707482,0.675145,0.0728,0.0332,0.0715,0.015067,0.006067,0.010367,0.025909,0.023636,0.030225,0.063853,0.047549,0.067127,1,0,5,-1,1.387219,-2.76755,1.380331,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:51.831,0.060367,0.0284,0.0642,0.833086,-0.601543,0.856076,0.075133,0.034267,0.073833,0.014767,0.005867,0.009633,0.025909,0.023636,0.030225,0.063504,0.047549,0.066834,1,0,5,-1,1.411639,-2.892249,1.48061,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:51.959,0.059067,0.0272,0.0623,0.763927,-0.701906,0.752276,0.070667,0.0317,0.069467,0.0116,0.0045,0.007167,0.025909,0.023636,0.030225,0.063504,0.047549,0.066834,1,0,5,-1,1.477485,-2.920016,1.442531,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:52.052,0.0622,0.028733,0.065833,0.937338,-0.573664,0.950642,0.0744,0.0337,0.073367,0.0122,0.004967,0.007533,0.025909,0.023636,0.030225,0.063374,0.047549,0.066734,1,0,5,-1,1.497698,-3.035307,1.537609,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:52.159,0.063233,0.0292,0.066733,0.99325,-0.534634,0.99995,0.075667,0.0343,0.074467,0.012433,0.0051,0.007733,0.025909,0.023636,0.030225,0.06336,0.047549,0.066734,1,0,5,-1,1.521184,-3.062468,1.541284,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:52.269,0.0647,0.030333,0.068267,1.064189,-0.439847,1.075237,0.080333,0.036867,0.078933,0.015633,0.006533,0.010667,0.025909,0.023636,0.030225,0.063494,0.047549,0.066887,1,0,5,-1,1.492988,-3.019121,1.526133,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:52.362,0.061867,0.0292,0.065333,0.921736,-0.534634,0.92337,0.076867,0.035233,0.0756,0.015,0.006033,0.010267,0.025909,0.023636,0.030225,0.063331,0.047549,0.066732,1,0,5,-1,1.454736,-2.914375,1.459639,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:52.471,0.062133,0.0295,0.065633,0.942204,-0.509544,0.945662,0.0767,0.035333,0.075567,0.014567,0.005833,0.009933,0.025909,0.023636,0.030225,0.063211,0.047549,0.066622,1,0,5,-1,1.44829,-2.906953,1.458663,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:52.576,0.0617,0.0294,0.065533,0.926777,-0.517907,0.945989,0.076267,0.035133,0.075233,0.014567,0.005733,0.0097,0.025909,0.023636,0.030225,0.06306,0.047549,0.066513,1,0,5,-1,1.425472,-2.90858,1.483108,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:52.670,0.061667,0.029467,0.0657,0.93223,-0.512331,0.959567,0.076233,0.035167,0.075233,0.014567,0.0057,0.009533,0.025909,0.023636,0.030225,0.062921,0.047549,0.066432,1,0,5,-1,1.417225,-2.91646,1.499234,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:52.780,0.0626,0.0298,0.0661,0.984385,-0.484453,0.983481,0.076867,0.0355,0.0756,0.014267,0.0057,0.0095,0.025909,0.023636,0.030225,0.062889,0.047549,0.066399,1,0,5,-1,1.469741,-2.936772,1.467031,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:52.887,0.0635,0.030367,0.0667,1.029706,-0.43706,1.014977,0.077733,0.0361,0.076367,0.014233,0.005733,0.009667,0.025909,0.023636,0.030225,0.06295,0.047549,0.066429,1,0,5,-1,1.481493,-2.918802,1.437309,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:53.005,0.0663,0.031033,0.068867,1.161344,-0.381303,1.120393,0.0776,0.035467,0.076067,0.0113,0.004433,0.0072,0.025909,0.023636,0.030225,0.063285,0.047549,0.066673,1,0,5,-1,1.583597,-3.044343,1.460746,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:53.107,0.064033,0.029967,0.067033,1.035975,-0.470514,1.017794,0.0772,0.0352,0.075933,0.013167,0.005233,0.0089,0.025909,0.023636,0.030225,0.06336,0.047549,0.066709,1,0,5,-1,1.524669,-2.994797,1.470128,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:53.206,0.0633,0.0294,0.066567,0.99713,-0.517908,0.992988,0.076533,0.034767,0.075567,0.013233,0.005367,0.009,0.025909,0.023636,0.030225,0.063354,0.047549,0.066695,1,0,5,-1,1.51918,-3.025933,1.506753,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:53.311,0.064367,0.030567,0.0679,1.048563,-0.420332,1.059303,0.0807,0.037367,0.0798,0.016333,0.0068,0.0119,0.025909,0.023636,0.030225,0.063455,0.047549,0.066815,1,0,5,-1,1.458154,-2.948529,1.490375,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:53.418,0.065267,0.031067,0.068867,1.086437,-0.378514,1.100364,0.080533,0.037333,0.0797,0.015267,0.006267,0.010833,0.025909,0.023636,0.030225,0.063636,0.047549,0.06702,1,0,5,-1,1.451024,-2.943829,1.492805,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:53.519,0.064833,0.030833,0.068267,1.056938,-0.398029,1.06077,0.080133,0.0371,0.079133,0.0153,0.006267,0.010867,0.025909,0.023636,0.030225,0.063756,0.047549,0.067145,1,0,5,-1,1.451134,-2.913765,1.462631,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:53.624,0.065033,0.031,0.0684,1.060552,-0.38409,1.060986,0.0802,0.0371,0.0791,0.015167,0.0061,0.0107,0.025909,0.023636,0.030225,0.063884,0.047549,0.06727,1,0,5,-1,1.444207,-2.889719,1.445511,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:53.720,0.061833,0.029167,0.0651,0.902287,-0.537423,0.893921,0.077067,0.0354,0.075967,0.015233,0.006233,0.010867,0.025909,0.023636,0.030225,0.063679,0.047549,0.067053,1,0,5,-1,1.448075,-2.871053,1.422978,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:53.829,0.062467,0.029633,0.066233,0.942056,-0.498392,0.959832,0.0774,0.0357,0.076467,0.014933,0.006067,0.010233,0.025909,0.023636,0.030225,0.063557,0.047549,0.066971,1,0,5,-1,1.422672,-2.898673,1.476001,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:53.934,0.062133,0.029233,0.066267,0.931655,-0.531847,0.965416,0.077167,0.0355,0.076433,0.015033,0.006267,0.010167,0.025909,0.023636,0.030225,0.063415,0.047549,0.066901,1,0,5,-1,1.429742,-2.960764,1.531023,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:54.052,0.063267,0.029333,0.067,0.992879,-0.523484,1.004865,0.0755,0.034333,0.074633,0.012233,0.005,0.007633,0.025909,0.023636,0.030225,0.0634,0.047549,0.066911,1,0,5,-1,1.504377,-3.044711,1.540334,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:54.147,0.0625,0.028667,0.0657,0.956679,-0.579241,0.940395,0.075933,0.034367,0.0747,0.013433,0.0057,0.009,0.025909,0.023636,0.030225,0.06331,0.047549,0.06679,1,0,5,-1,1.552203,-3.055555,1.503353,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:54.251,0.062733,0.0286,0.065533,0.972198,-0.584817,0.937939,0.076133,0.034433,0.074633,0.0134,0.005833,0.0091,0.025909,0.023636,0.030225,0.063252,0.047549,0.066664,1,0,5,-1,1.591273,-3.07977,1.488497,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:54.355,0.064633,0.030067,0.067633,1.066315,-0.46215,1.047753,0.0807,0.037,0.079233,0.016067,0.006933,0.0116,0.025909,0.023636,0.030225,0.063391,0.047549,0.066761,1,0,5,-1,1.547027,-3.038368,1.491341,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:54.460,0.065233,0.030633,0.068133,1.088066,-0.414756,1.067358,0.080367,0.037033,0.078967,0.015133,0.0064,0.010833,0.025909,0.023636,0.030225,0.063575,0.047549,0.066898,1,0,5,-1,1.523529,-2.984936,1.461407,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:54.564,0.065733,0.031267,0.0687,1.102566,-0.361787,1.088004,0.080733,0.037367,0.079133,0.015,0.0061,0.010433,0.025909,0.023636,0.030225,0.063791,0.047549,0.067078,1,0,5,-1,1.478914,-2.914144,1.43523,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:54.662,0.062733,0.0298,0.0656,0.949618,-0.484454,0.927501,0.0778,0.035933,0.0761,0.015067,0.006133,0.0105,0.025909,0.023636,0.030225,0.063685,0.047549,0.066931,1,0,5,-1,1.45619,-2.846026,1.389837,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:54.769,0.062333,0.029467,0.065567,0.935365,-0.512332,0.932866,0.077267,0.035433,0.075533,0.014933,0.005967,0.009967,0.025909,0.023636,0.030225,0.06355,0.047549,0.066794,1,0,5,-1,1.450196,-2.892895,1.4427,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:54.873,0.061333,0.0286,0.0645,0.893381,-0.584816,0.886362,0.076333,0.034733,0.074867,0.015,0.006133,0.010367,0.025909,0.023636,0.030225,0.063328,0.047549,0.066565,1,0,5,-1,1.485215,-2.949374,1.464159,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:54.978,0.0645,0.029967,0.067667,1.056196,-0.470513,1.054416,0.079567,0.036333,0.078,0.015067,0.006367,0.010333,0.025909,0.023636,0.030225,0.063445,0.047549,0.066675,1,0,5,-1,1.52849,-3.051639,1.523149,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:55.105,0.063467,0.029033,0.065933,1.001024,-0.548574,0.963302,0.075433,0.034067,0.074,0.011967,0.005033,0.008067,0.025909,0.023636,0.030225,0.063447,0.047549,0.066601,1,0,5,-1,1.58732,-3.061473,1.474153,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:55.197,0.062567,0.028767,0.065567,0.957665,-0.570877,0.948682,0.075467,0.034267,0.074133,0.0129,0.0055,0.008567,0.025909,0.023636,0.030225,0.063359,0.047549,0.066497,1,0,5,-1,1.537526,-3.048101,1.510575,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:55.302,0.0621,0.0287,0.0652,0.939265,-0.576452,0.935387,0.074867,0.033867,0.073633,0.012767,0.005167,0.008433,0.025909,0.023636,0.030225,0.063233,0.047549,0.066368,1,0,5,-1,1.519594,-3.027556,1.507962,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:55.418,0.059633,0.027767,0.062933,0.824689,-0.654512,0.82732,0.0756,0.0344,0.074167,0.015967,0.006633,0.011233,0.025909,0.023636,0.030225,0.062873,0.047549,0.066024,1,0,5,-1,1.476571,-2.961033,1.484462,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:55.511,0.061533,0.028533,0.0641,0.934505,-0.590391,0.902727,0.0754,0.034167,0.0737,0.013867,0.005633,0.0096,0.025909,0.023636,0.030225,0.062739,0.047549,0.065832,1,0,5,-1,1.556675,-3.018014,1.461339,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:55.616,0.062533,0.029333,0.065033,0.989923,-0.523484,0.959546,0.0764,0.034967,0.074567,0.013867,0.005633,0.009533,0.025909,0.023636,0.030225,0.062719,0.047549,0.065752,1,0,5,-1,1.543783,-2.996436,1.452652,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:55.719,0.065967,0.0312,0.068733,1.157433,-0.367363,1.149799,0.079833,0.036767,0.078167,0.013867,0.005567,0.009433,0.025909,0.023636,0.030225,0.063044,0.047549,0.06605,1,0,5,-1,1.532431,-3.041959,1.509529,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:55.824,0.0655,0.031167,0.068567,1.118288,-0.370151,1.125564,0.080533,0.037167,0.079067,0.015033,0.006,0.0105,0.025909,0.023636,0.030225,0.063289,0.047549,0.066302,1,0,5,-1,1.481163,-2.984153,1.502991,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:55.926,0.065067,0.030767,0.068267,1.085187,-0.403605,1.097508,0.0801,0.036833,0.078833,0.015033,0.006067,0.010567,0.025909,0.023636,0.030225,0.063467,0.047549,0.066498,1,0,5,-1,1.476471,-2.989905,1.513434,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:56.031,0.065533,0.031,0.068833,1.098492,-0.38409,1.115136,0.0806,0.037167,0.079467,0.015067,0.006167,0.010633,0.025909,0.023636,0.030225,0.063674,0.047549,0.066732,1,0,5,-1,1.465939,-2.981809,1.51587,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:56.151,0.064433,0.0299,0.0674,1.036139,-0.47609,1.03289,0.076367,0.034767,0.075333,0.011933,0.004867,0.007933,0.025909,0.023636,0.030225,0.06375,0.047549,0.066799,1,0,5,-1,1.515478,-3.021208,1.50573,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:56.248,0.063933,0.029467,0.067067,1.008737,-0.512332,1.013186,0.076567,0.0348,0.075433,0.012633,0.005333,0.008367,0.025909,0.023636,0.030225,0.063768,0.047549,0.066825,1,0,5,-1,1.51662,-3.046587,1.529967,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:56.354,0.063933,0.0296,0.067133,1.007859,-0.50118,1.015133,0.076533,0.034867,0.075367,0.0126,0.005267,0.008233,0.025909,0.023636,0.030225,0.063784,0.047549,0.066856,1,0,5,-1,1.501766,-3.025353,1.523587,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:56.460,0.065,0.030733,0.068633,1.057582,-0.406393,1.086907,0.080733,0.037267,0.079533,0.015733,0.006533,0.0109,0.025909,0.023636,0.030225,0.063906,0.047549,0.067034,1,0,5,-1,1.43465,-2.957275,1.522626,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:56.570,0.064867,0.0308,0.0684,1.045393,-0.400817,1.06656,0.0799,0.036867,0.0789,0.015033,0.006067,0.0105,0.025909,0.023636,0.030225,0.064002,0.047549,0.06717,1,0,5,-1,1.425044,-2.913587,1.488543,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:56.671,0.064767,0.030733,0.0684,1.036056,-0.406393,1.059705,0.079767,0.0367,0.078867,0.015,0.005967,0.010467,0.025909,0.023636,0.030225,0.064079,0.047549,0.067293,1,0,5,-1,1.418799,-2.908547,1.489748,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:56.777,0.064667,0.0307,0.068433,1.027693,-0.40918,1.055184,0.079633,0.0367,0.078833,0.014967,0.006,0.0104,0.025909,0.023636,0.030225,0.064137,0.047549,0.067407,1,0,5,-1,1.409382,-2.901237,1.491855,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:56.882,0.0651,0.031167,0.069133,1.045214,-0.370151,1.083166,0.0801,0.037133,0.0794,0.015,0.005967,0.010267,0.025909,0.023636,0.030225,0.064234,0.047549,0.06758,1,0,5,-1,1.377413,-2.868681,1.491268,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:56.988,0.0653,0.0309,0.069133,1.049947,-0.392453,1.074539,0.080333,0.0371,0.079533,0.015033,0.0062,0.0104,0.025909,0.023636,0.030225,0.06434,0.047549,0.067735,1,0,5,-1,1.417809,-2.909393,1.491585,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:57.093,0.065367,0.030733,0.068833,1.047947,-0.406393,1.052536,0.0805,0.0371,0.079467,0.015133,0.006367,0.010633,0.025909,0.023636,0.030225,0.064443,0.047549,0.067845,1,0,5,-1,1.449751,-2.913268,1.463517,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:57.210,0.063733,0.0291,0.066633,0.966794,-0.542999,0.941831,0.076167,0.034367,0.075,0.012433,0.005267,0.008367,0.025909,0.023636,0.030225,0.064372,0.047549,0.067724,1,0,5,-1,1.534756,-2.994623,1.459867,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:57.306,0.0631,0.028833,0.065933,0.940278,-0.565302,0.913634,0.076367,0.034567,0.0749,0.013267,0.005733,0.008967,0.025909,0.023636,0.030225,0.064245,0.047549,0.067545,1,0,5,-1,1.532223,-2.984515,1.452293,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:57.411,0.062567,0.028833,0.066067,0.920861,-0.565301,0.928419,0.0757,0.0342,0.0743,0.013133,0.005367,0.008233,0.025909,0.023636,0.030225,0.064077,0.047549,0.067397,1,0,5,-1,1.478606,-2.979883,1.501277,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:57.515,0.0638,0.029967,0.067567,0.98693,-0.470513,1.008209,0.0796,0.036433,0.078067,0.0158,0.006467,0.0105,0.025909,0.023636,0.030225,0.064049,0.047549,0.067414,1,0,5,-1,1.436165,-2.936165,1.500001,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:57.621,0.064433,0.0303,0.0681,1.018109,-0.442634,1.033141,0.0795,0.036367,0.078167,0.015067,0.006067,0.010067,0.025909,0.023636,0.030225,0.064088,0.047549,0.067483,1,0,5,-1,1.445711,-2.936519,1.490808,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:57.723,0.065,0.030633,0.067967,1.042913,-0.414757,1.023355,0.080267,0.037067,0.078767,0.015267,0.006433,0.0108,0.025909,0.023636,0.030225,0.064179,0.047549,0.067531,1,0,5,-1,1.477228,-2.895781,1.418553,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:57.825,0.065567,0.030967,0.0683,1.06504,-0.386878,1.037027,0.080833,0.037467,0.079267,0.015267,0.0065,0.010967,0.025909,0.023636,0.030225,0.064318,0.047549,0.067608,1,0,5,-1,1.479931,-2.875823,1.395892,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
12:30:57.929,0.065633,0.031,0.0682,1.061449,-0.384091,1.028464,0.080867,0.037467,0.0792,0.015233,0.006467,0.011,0.025909,0.023636,0.030225,0.064449,0.047549,0.067667,1,0,5,-1,1.478525,-2.858094,1.379569,2939954.666828,1.166667,0.0,1.166667,0.0,28.340057
